# k, C_hat(k)   (L=14.0, k_min=0.4487989505128276)
4.113990379700919742e-01,3.687875769467065084e+02
1.234197113910275867e+00,2.715140625953629296e+02
2.056995189850459926e+00,1.071471834091148594e+02
2.879793265790643986e+00,4.796286787934769791e+01
3.702591341730827601e+00,2.285266731207548929e+01
4.525389417671011216e+00,1.122939036964490533e+01
5.348187493611195720e+00,5.769219802199812008e+00
6.170985569551380223e+00,3.138993822252962307e+00
6.993783645491562950e+00,1.827795648948728813e+00
7.816581721431747454e+00,1.109812863820768047e+00
8.639379797371931957e+00,7.651066285348302465e-01
9.462177873312114684e+00,5.169288020034555897e-01
1.028497594925229919e+01,3.754700688634326489e-01
1.110777402519248369e+01,2.799046520874331478e-01
1.193057210113266819e+01,2.124167436508539453e-01
1.275337017707285092e+01,1.648194855357780486e-01
1.357616825301303543e+01,1.318692507429982119e-01
1.439896632895321815e+01,1.069358704127339188e-01
1.522176440489340266e+01,8.764348056629281403e-02
1.604456248083358716e+01,7.049573526188319950e-02
1.686736055677377166e+01,6.183472984058360072e-02
1.769015863271395617e+01,5.301091301070757350e-02
1.851295670865413712e+01,4.626570339297960549e-02
1.933575478459432162e+01,4.085140805358344201e-02
2.015855286053450612e+01,3.655666101291246695e-02
2.098135093647469063e+01,3.440434139168362104e-02
2.180414901241487513e+01,3.103561375847838436e-02
2.262694708835505963e+01,2.792112275735648616e-02
2.344974516429524414e+01,2.674849467023921595e-02
2.427254324023542509e+01,2.561761019768599851e-02
