# k, C_hat(k)   (L=5.0, k_min=1.2566370614359172)
3.979350694547071354e-01,9.201273598497881463e-30
1.193805208364121295e+00,1.714800696824072759e+02
1.989675347273535566e+00,1.297046333642224454e+02
2.785545486182949837e+00,5.131572332954691262e+01
3.581415625092364330e+00,1.847823688984517787e+01
4.377285764001777935e+00,1.151190457324102390e+01
5.173155902911192427e+00,7.821503486613172740e+00
5.969026041820606920e+00,4.023262604268051490e+00
6.764896180730021413e+00,2.476354231556863184e+00
7.560766319639435906e+00,1.313800361105826209e+00
8.356636458548850399e+00,9.980788585855367989e-01
9.152506597458263116e+00,6.019665931574299522e-01
9.948376736367677609e+00,4.671741373806526654e-01
1.074424687527709210e+01,3.929529198108256405e-01
1.154011701418650659e+01,2.580615033489602195e-01
1.233598715309592109e+01,1.680787851513234343e-01
1.313185729200533558e+01,1.594513955224353130e-01
1.392772743091475007e+01,1.348981129701596615e-01
1.472359756982416457e+01,1.159633450310271485e-01
1.551946770873357906e+01,8.119761362740474109e-02
1.631533784764299355e+01,6.818194419106854420e-02
1.711120798655240804e+01,6.102171329086419904e-02
1.790707812546182254e+01,5.456291499706013987e-02
1.870294826437123703e+01,4.843547599305927237e-02
1.949881840328064797e+01,4.342578922344811354e-02
2.029468854219006246e+01,3.823082454619093629e-02
2.109055868109947696e+01,3.593885308168256326e-02
2.188642882000889145e+01,3.203893548080271464e-02
2.268229895891830594e+01,3.096235113491913743e-02
2.347816909782772044e+01,2.971653385728434058e-02
